Wall time,Step,Value
1789327137,113000,-3604.120117
1789327148,113120,-3604.120117
1789327156,113200,-3604.120117
1789327159,113240,-3604.120117
1789327167,113320,-3604.120117
1789327240,114080,-3601.590088
1789327270,114400,-3599.820068
1789327316,114880,-3603.02002
1789327320,114920,-3600.790039
1789327351,115240,-3596.439941
1789327354,115280,-3596.530029
1789327378,115520,-3591.429932
1789327390,115640,-3584.969971
1789327414,115880,-3576.540039
1789327430,116040,-3574.620117
1789327499,116720,-3543.409912
1789327507,116800,-3525.810059
1789327511,116840,-3521.300049
1789327515,116880,-3521.300049
1789327557,117320,-3500.780029
1789327626,118040,-3491.669922
1789327690,118720,-3488.22998
1789327717,119000,-3487.25
1789327721,119040,-3487.639893
1789327732,119160,-3486.050049
1789327793,119800,-3488.530029
1789327809,119960,-3496.929932
1789327828,120160,-3504.26001
1789327836,120240,-3511.310059
1789327843,120320,-3511.300049
1789327851,120400,-3509.340088
1789327858,120480,-3523.830078
1789327874,120640,-3524.419922
1789327878,120680,-3524.110107
1789327920,121120,-3555.26001
1789327932,121240,-3552.830078
1789327962,121560,-3573.439941
1789327974,121680,-3571.75
1789327978,121720,-3571.75
1789328008,122040,-3559.300049
1789328065,122640,-3566.139893
1789328081,122800,-3563.659912
1789328089,122880,-3564.76001
1789328146,123480,-3548.699951
1789328195,124000,-3510.73999
1789328280,124920,-3362.320068
1789328333,125520,-3202.77002
1789328336,125560,-3186.080078
1789328355,125800,-3068.149902
1789328358,125840,-3041.669922
1789328375,126040,-2978.689941
1789328392,126240,-2864.679932
1789328404,126400,-2763.550049
1789328411,126480,-2737.330078
1789328463,127120,-2392.090088
1789328499,127560,-2214.570068
1789328521,127840,-2079.280029
1789328525,127880,-2071.219971
1789328546,128160,-1906.160034
1789328555,128280,-1847.280029
1789328633,129240,-1567.099976
1789328643,129360,-1543.359985
1789328664,129640,-1483.890015
1789328673,129760,-1453.380005
1789328677,129800,-1460.969971
1789328684,129880,-1469.01001
1789328687,129920,-1458.380005
1789328752,130720,-1435.52002
1789328767,130920,-1447.869995
1789328796,131280,-1413.27002
1789328802,131360,-1400.569946
1789328809,131440,-1395.319946
1789328830,131720,-1385.689941
1789328870,132240,-1356.660034
1789328876,132320,-1349.47998
1789328895,132560,-1337.97998
1789328920,132880,-1303.76001
1789328938,133120,-1276.060059
1789328941,133160,-1274.390015
1789328956,133360,-1253.02002
1789328971,133560,-1243.98999
1789328993,133840,-1218.01001
1789329028,134320,-1148.030029
1789329040,134480,-1143.339966
1789329079,135000,-1030.02002
1789329085,135080,-1013.51001
1789329091,135160,-1012.659973
1789329100,135280,-1003.309998
1789329114,135480,-974.9500122
1789329165,136160,-909.3599854
1789329179,136360,-890.0800171
1789329232,137080,-787.1400146
1789329243,137240,-760.8499756
1789329252,137360,-754.4899902
1789329267,137560,-742.5100098
1789329287,137840,-710.289978
1789329299,138000,-699.6900024
1789329305,138080,-689.7299805
1789329323,138320,-678.3300171
1789329326,138360,-672.9899902
1789329343,138600,-663.2399902
1789329363,138880,-643.1300049
1789329381,139120,-631.25
1789329390,139240,-623.9899902
1789329407,139480,-619.3800049
1789329440,139920,-602.7399902
1789329445,140000,-602.7399902
1789329475,140400,-603.3699951
1789329484,140520,-599.2600098
1789329490,140600,-600.2600098
1789329504,140800,-601.0499878
1789329551,141440,-610.0499878
1789329557,141520,-609.8200073
1789329574,141760,-600.0999756
1789329586,141920,-603.6699829
1789329592,142000,-599.1199951
1789329632,142560,-603.5300293
1789329668,143040,-627.1799927
1789329683,143240,-634.1699829
1789329718,143720,-642.9400024
1789329721,143760,-642.8200073
1789329739,144000,-635.0800171
1789329741,144040,-632.9400024
1789329782,144600,-620.5200195
1789329794,144760,-621.1099854
1789329800,144840,-623.0300293
1789329806,144920,-624.3400269
1789329814,145040,-617.9199829
1789329823,145160,-623.6400146
1789329873,145840,-621.6699829
1789329905,146280,-609.6699829
1789329908,146320,-608.4000244
1789329925,146560,-604.2399902
1789329948,146840,-595.1900024
1789330019,147800,-587.5300293
1789330037,148040,-606.210022
1789330042,148120,-605.9799805
1789330104,148960,-597.7600098
1789330113,149080,-599.8800049
1789330125,149240,-598.539978
1789330128,149280,-598.6699829
1789330131,149320,-598.3400269
1789330148,149560,-595.3800049
1789330157,149680,-595.5800171
1789330163,149760,-598.7600098
1789330189,150120,-603.0700073
1789330209,150400,-608.2399902
1789330224,150600,-609.710022
1789330248,150920,-602.8499756
1789330259,151080,-604.8699951
1789330271,151240,-596.2299805
1789330309,151760,-588.039978
1789330314,151840,-581.1099854
1789330323,151960,-571.710022
1789330358,152440,-550.1300049
1789330370,152600,-546.4799805
1789330385,152800,-547.25
1789330390,152880,-546.0900269
1789330419,153280,-534.3499756
1789330425,153360,-539.7199707
1789330431,153440,-543.8400269
1789330469,153960,-529.5700073
1789330516,154600,-521.9899902
1789330530,154800,-529.4699707
1789330551,155080,-524.2299805
1789330624,156080,-548.5100098
1789330627,156120,-544.8400269
1789330630,156160,-545.289978
1789330650,156440,-553.1199951
1789330679,156840,-547.25
1789330703,157160,-547.5900269
1789330723,157440,-547.4500122
1789330735,157600,-558.539978
1789330767,158040,-564.0100098
1789330785,158280,-565.3499756
1789330802,158520,-564.7299805
1789330855,159240,-549.2399902
1789330866,159400,-552.0900269
1789330898,159840,-543.539978
1789330913,160040,-534
1789330927,160240,-535.5100098
1789330939,160400,-527.1099854
1789330942,160440,-531.5
1789330974,160880,-517.2800293
1789330977,160920,-517.1400146
1789331009,161360,-511.1199951
1789331015,161440,-511.7900085
1789331018,161480,-514.1300049
1789331038,161760,-506.7000122
1789331047,161880,-513.0200195
1789331050,161920,-510.9299927
1789331053,161960,-510.519989
1789331070,162200,-503.7799988
1789331134,163080,-482.5799866
1789331184,163760,-476.6199951
1789331198,163960,-477.8099976
1789331201,164000,-477.4299927
1789331207,164080,-477.8599854
1789331231,164400,-478.1099854
1789331399,166720,-489.3999939
1789331440,167280,-479.1799927
1789331443,167320,-476.7000122
1789331475,167760,-486.0599976
1789331478,167800,-486.3399963
1789331484,167880,-489.1099854
1789331490,167960,-490.4100037
1789331498,168080,-494.519989
1789331501,168120,-494.2799988
1789331507,168200,-497.3099976
1789331574,169120,-481.3399963
1789331589,169320,-476.5799866
1789331597,169440,-475.1499939
1789331606,169560,-475.4500122
1789331621,169760,-469.1199951
1789331653,170200,-470.6199951
1789331679,170560,-467.8299866
1789331688,170680,-462.4200134
1789331691,170720,-461.5700073
1789331717,171080,-468.3200073
1789331734,171320,-473.2999878
1789331781,171960,-446.8399963
1789331799,172200,-446.1099854
1789331811,172360,-446.6400146
1789331837,172720,-442.980011
1789331843,172800,-439.6799927
1789331869,173160,-433.3299866
1789331880,173320,-432.0599976
1789331898,173560,-430.1000061
1789331912,173760,-423.8399963
1789331930,174000,-426.7600098
1789331956,174360,-415.769989
1789331976,174640,-418.9899902
1789331988,174800,-424.4100037
1789332014,175160,-398.730011
1789332058,175760,-393.7200012
1789332078,176040,-407.6600037
1789332087,176160,-400.4400024
1789332096,176280,-402.8999939
1789332107,176440,-413.980011
1789332110,176480,-415.1799927
1789332165,177240,-435.7799988
1789332168,177280,-437.5700073
1789332174,177360,-437.2000122
1789332192,177600,-432.2200012
1789332201,177720,-441.3800049
1789332279,178800,-426.3200073
1789332296,179040,-429.5
1789332308,179200,-441.4400024
1789332317,179320,-445.6700134
1789332340,179640,-446.1300049
1789332346,179720,-446.8900146
1789332395,180400,-430.8599854
1789332398,180440,-427.0899963
1789332453,181200,-400.5599976
1789332456,181240,-403.8200073
1789332464,181360,-402.2799988
1789332485,181640,-396.8200073
1789332491,181720,-389.9400024
1789332514,182040,-391.6799927
1789332520,182120,-391.2999878
1789332523,182160,-391.2799988
1789332560,182680,-391.5700073
1789332566,182760,-395.1499939
1789332595,183160,-392.3800049
1789332604,183280,-392.4200134
1789332636,183720,-387.5499878
1789332644,183840,-392.9200134
1789332650,183920,-390.7600098
1789332656,184000,-388.3200073
1789332691,184480,-381.9599915
1789332740,185160,-386.8500061
1789332784,185760,-394.2799988
1789332801,186000,-389.0700073
1789332821,186280,-381.980011
1789332844,186600,-381.5599976
1789332856,186760,-370.6499939
1789332876,187040,-357.8699951
1789332879,187080,-357.7900085
1789332882,187120,-357.5799866
1789332911,187520,-363.6000061
1789332972,188360,-361.8200073
1789332987,188560,-371.0799866
1789333001,188760,-367.1499939
1789333019,189000,-371.1199951
1789333048,189400,-371.6300049
1789333062,189600,-367.8299866
1789333080,189840,-360.4400024
1789333091,190000,-361.7099915
1789333094,190040,-360.8099976
1789333118,190360,-367.1799927
1789333126,190480,-367.0400085
1789333129,190520,-366.9500122
1789333135,190600,-368.2099915
1789333144,190720,-367.269989
1789333146,190760,-366.6799927
1789333149,190800,-366.5899963
1789333170,191080,-373.519989
1789333178,191200,-369.8399963
1789333181,191240,-370.1000061
1789333184,191280,-371.1000061
1789333187,191320,-370.9899902
1789333193,191400,-370.019989
1789333202,191520,-373.7399902
1789333204,191560,-373.7399902
1789333222,191800,-373.3200073
1789333239,192040,-375.6700134
1789333245,192120,-374.0299988
1789333254,192240,-376.980011
1789333312,193040,-357.2900085
1789333318,193120,-360.7799988
1789333335,193360,-361.8800049
1789333356,193640,-362.3500061
1789333391,194120,-361.7600098
1789333446,194880,-388.5499878
1789333452,194960,-387.1799927
1789333499,195600,-380.8200073
1789333507,195720,-382.2799988
1789333513,195800,-382.480011
1789333516,195840,-382.480011
1789333571,196600,-369.9899902
1789333641,197560,-353.0899963
1789333650,197680,-352.7200012
1789333690,198200,-346.1400146
1789333713,198520,-336.2900085
1789333737,198840,-312.8200073
1789333739,198880,-312.8299866
1789333748,199000,-306.4299927
1789333754,199080,-309.5400085
1789333757,199120,-309.6300049
1789333798,199680,-312.0700073
1789333821,200000,-314.1199951
1789333885,200880,-346.3999939
1789333902,201120,-346.4299927
1789333911,201240,-344.8599854
1789333931,201520,-340.4599915
1789333969,202040,-344.1600037
1789333975,202120,-346.980011
1789333978,202160,-343.8900146
1789333998,202440,-345.0799866
1789334050,203160,-347.2000122
1789334097,203800,-342.4700012
1789334118,204080,-335.519989
1789334132,204280,-332.9899902
1789334135,204320,-333.0400085
1789334152,204560,-321.769989
1789334190,205080,-309.9500122
1789334196,205160,-311.2600098
1789334214,205400,-310.5700073
1789334222,205520,-309.9299927
1789334289,206440,-299.1300049
1789334304,206640,-298.980011
1789334341,207160,-295.9599915
1789334353,207320,-299.9599915
1789334405,208040,-300.4100037
1789334428,208360,-309.2399902
1789334440,208520,-312.8099976
1789334494,209280,-312.6799927
1789334503,209400,-311.9899902
1789334506,209440,-312.0400085
1789334512,209520,-313.730011
1789334517,209600,-313.7200012
1789334520,209640,-314.0299988
1789334532,209800,-318.75
1789334534,209840,-318.9599915
1789334566,210280,-323.5899963
1789334583,210520,-327.5100098
1789334595,210680,-330.4299927
1789334661,211600,-328.0100098
1789334698,212120,-332.1000061
1789334721,212440,-328.6000061
1789334744,212760,-334.1499939
1789334776,213200,-341.6199951
1789334779,213240,-342.769989
1789334822,213840,-342.2000122
