Wall time,Step,Value
1789329971,200160,-545.9000244
1789330007,200640,-553.0499878
1789330019,200800,-554.6900024
1789330031,200960,-554.2299805
1789330044,201120,-554.5700073
1789330056,201280,-554.2700195
1789330068,201440,-551.0200195
1789330080,201600,-550.8300171
1789330104,201920,-550.9699707
1789330116,202080,-551.1099854
1789330128,202240,-550.6900024
1789330140,202400,-549.2199707
1789330153,202560,-549.5
1789330165,202720,-547.1500244
1789330189,203040,-548.7299805
1789330225,203520,-547.3900146
1789330238,203680,-546.5100098
1789330262,204000,-548.9699707
1789330310,204640,-540.9400024
1789330322,204800,-541.4199829
1789330346,205120,-542.4400024
1789330358,205280,-543.2000122
1789330394,205760,-544.3300171
1789330418,206080,-550.6199951
1789330431,206240,-549.1400146
1789330443,206400,-550.1699829
1789330467,206720,-551.9699707
1789330479,206880,-552.6500244
1789330491,207040,-551.1900024
1789330503,207200,-551.6699829
1789330527,207520,-549.7199707
1789330539,207680,-550.2299805
1789330551,207840,-549.4299927
1789330563,208000,-549.710022
1789330576,208160,-549.2700195
1789330600,208480,-551.210022
1789330612,208640,-554.210022
1789330624,208800,-551.8900146
1789330648,209120,-551.3099976
1789330660,209280,-551.7800293
1789330696,209760,-553.7000122
1789330720,210080,-548.3900146
1789330733,210240,-547.9299927
1789330758,210560,-548.6500244
1789330770,210720,-549.6699829
1789330782,210880,-548.0200195
1789330794,211040,-550.3699951
1789330806,211200,-548.7800293
1789330818,211360,-552.6699829
1789330830,211520,-553.5999756
1789330867,212000,-551.8800049
1789330879,212160,-553.2700195
1789330891,212320,-557.6400146
1789330903,212480,-556.2199707
1789330915,212640,-553.2199707
1789330927,212800,-552.4799805
1789330939,212960,-554.3599854
1789330964,213280,-554.1400146
1789330976,213440,-554.7800293
1789330988,213600,-553.9699707
1789331000,213760,-555.7600098
1789331012,213920,-556.7600098
1789331024,214080,-559.6099854
1789331060,214560,-560.6599731
1789331096,215040,-558.8400269
1789331121,215360,-555.9799805
1789331144,215680,-555.1300049
1789331156,215840,-556.9000244
1789331168,216000,-556.4299927
1789331180,216160,-557.6099854
1789331192,216320,-554.5200195
1789331241,216960,-556.0999756
1789331289,217600,-560.9299927
1789331313,217920,-556.2600098
1789331325,218080,-553.9500122
1789331337,218240,-552.9799805
1789331361,218560,-552.6900024
