Wall time,Step,Value
1789286396.7648842,47240,-5944.41015625
1789286461.0402935,47720,-5930.85009765625
1789286466.3317592,47760,-5929.47998046875
1789286498.4544737,48000,-5927.0400390625
1789286509.5272772,48080,-5921.47021484375
1789286536.6893024,48280,-5921.509765625
1789286676.4919045,49320,-5899.68017578125
1789286687.415877,49400,-5898.8701171875
1789286740.8570726,49800,-5900.81005859375
1789286800.195853,50240,-5902.89013671875
1789286816.1829338,50360,-5903.10009765625
1789286832.6151218,50480,-5907.169921875
1789286941.0648115,51280,-5914.919921875
1789286973.3323276,51520,-5922.10009765625
1789287011.3104043,51800,-5924.39013671875
1789287043.375211,52040,-5927.22021484375
1789287097.7778082,52440,-5923.4599609375
1789287130.2625692,52680,-5927.22998046875
1789287146.1390579,52800,-5932.990234375
1789287190.214152,53120,-5936.66015625
1789287206.2730458,53240,-5934.4599609375
1789287222.3110673,53360,-5932.56005859375
1789287238.3618515,53480,-5936.22021484375
1789287243.8451028,53520,-5935.419921875
1789287340.9912183,54240,-5918.9599609375
1789287422.1607342,54840,-5917.64013671875
1789287502.8214924,55440,-5912.85009765625
1789287519.1758933,55560,-5917.18994140625
1789287524.5469692,55600,-5917.330078125
1789287535.4288466,55680,-5919.0498046875
1789287540.940017,55720,-5921.1201171875
1789287660.0243866,56600,-5940.3701171875
1789287686.691526,56800,-5934.0498046875
1789287703.061739,56920,-5933.330078125
1789287724.7900913,57080,-5932.60009765625
1789287735.454935,57160,-5930.1298828125
1789287756.714564,57320,-5930.2998046875
1789287778.2411795,57480,-5929.330078125
1789287799.8757992,57640,-5928.0
1789287933.8699477,58640,-5925.58984375
1789287939.3274255,58680,-5926.77001953125
1789287999.2279599,59120,-5923.56982421875
1789288042.9072855,59440,-5926.39013671875
1789288048.3580258,59480,-5925.8701171875
1789288064.9870567,59600,-5924.64013671875
1789288075.6709375,59680,-5922.669921875
1789288130.043199,60080,-5919.31982421875
1789288167.982053,60360,-5918.25
1789288249.0521305,60960,-5913.7001953125
1789288254.5827801,61000,-5915.7001953125
1789288270.7935164,61120,-5910.009765625
1789288400.8002326,62080,-5916.81982421875
1789288406.313757,62120,-5918.06982421875
1789288417.0332296,62200,-5914.240234375
1789288493.238151,62760,-5925.77978515625
1789288498.312429,62800,-5922.3798828125
1789288547.2673163,63160,-5922.7001953125
1789288579.9626157,63400,-5928.330078125
1789288601.937247,63560,-5931.6298828125
1789288651.028304,63920,-5930.3798828125
1789288689.1512072,64200,-5929.919921875
1789288694.6757495,64240,-5928.08984375
1789288721.8554451,64440,-5926.60986328125
1789288765.4395454,64760,-5929.0
1789288814.3195934,65120,-5935.9599609375
1789288841.3159137,65320,-5939.990234375
1789288868.7777874,65520,-5940.259765625
1789288884.9897325,65640,-5941.740234375
1789288912.1283498,65840,-5935.5
1789288928.7850356,65960,-5937.990234375
1789288951.0350292,66120,-5949.33984375
1789288994.5010426,66440,-5952.16015625
1789289040.204992,66760,-5947.64013671875
1789289078.1412961,67040,-5950.990234375
1789289115.626438,67320,-5945.06005859375
1789289164.4043603,67680,-5938.830078125
1789289185.8645613,67840,-5937.56982421875
1789289191.4814928,67880,-5939.56982421875
1789289197.0481114,67920,-5940.4501953125
1789289208.1473472,68000,-5945.43994140625
1789289224.6728745,68120,-5946.0
1789289262.4563718,68400,-5938.39013671875
1789289311.0220072,68760,-5950.02978515625
1789289365.4298909,69160,-5942.83984375
1789289386.8801098,69320,-5945.490234375
1789289397.569493,69400,-5938.72998046875
1789289414.0138855,69520,-5939.5498046875
1789289441.136829,69720,-5932.64990234375
1789289457.5681407,69840,-5935.27001953125
1789289462.9957566,69880,-5935.08984375
1789289468.254266,69920,-5932.43017578125
1789289494.8242042,70120,-5924.68017578125
1789289571.313197,70680,-5923.240234375
1789289619.680545,71040,-5922.08984375
1789289651.9355612,71280,-5917.83984375
1789289689.726883,71560,-5919.18994140625
1789289695.042517,71600,-5917.33984375
1789289742.9041197,71960,-5916.31982421875
1789289780.9036522,72240,-5914.6201171875
1789289846.2638335,72720,-5910.5400390625
1789289894.940704,73080,-5922.2001953125
1789289916.529592,73240,-5916.10009765625
1789289971.2261214,73640,-5929.5498046875
1789289992.935429,73800,-5931.2998046875
1789290019.8003576,74000,-5929.4599609375
1789290041.4441733,74160,-5925.97021484375
1789290112.4544284,74680,-5923.22021484375
1789290128.6655927,74800,-5929.58984375
1789290161.2523067,75040,-5923.1201171875
1789290166.7640991,75080,-5925.3798828125
1789290172.3440342,75120,-5925.4599609375
1789290357.138513,76480,-5932.68994140625
1789290389.9180202,76720,-5930.27001953125
1789290427.7065654,77000,-5928.85009765625
1789290460.8470259,77240,-5928.33984375
1789290482.5865731,77400,-5922.22998046875
1789290493.3566184,77480,-5919.77978515625
1789290504.326591,77560,-5924.43017578125
1789290536.902965,77800,-5923.2001953125
1789290553.1887681,77920,-5921.47021484375
1789290564.1528728,78000,-5929.68017578125
1789290580.460597,78120,-5937.60986328125
1789290662.5889647,78720,-5946.25
1789290673.6590703,78800,-5944.9501953125
1789290739.1191628,79280,-5946.27978515625
1789290744.6623802,79320,-5947.35986328125
1789290750.2241535,79360,-5950.06982421875
1789290826.0052958,79920,-5948.43994140625
1789290847.8988323,80080,-5954.0400390625
1789290869.6290202,80240,-5955.2099609375
1789290913.2747014,80560,-5956.7900390625
1789290936.1396122,80720,-5950.64013671875
1789290979.843256,81040,-5948.64013671875
1789290990.7541456,81120,-5951.27978515625
1789291007.0310032,81240,-5947.93994140625
1789291023.4623418,81360,-5948.509765625
1789291039.865053,81480,-5953.89013671875
1789291066.9627533,81680,-5955.08984375
1789291170.018571,82440,-5951.31005859375
1789291234.927305,82920,-5943.31982421875
1789291240.5013878,82960,-5940.68017578125
1789291257.0503879,83080,-5947.2099609375
1789291262.2400844,83120,-5947.58984375
1789291272.9624152,83200,-5948.81005859375
1789291283.5739508,83280,-5947.43994140625
1789291305.551898,83440,-5943.7900390625
1789291326.9731922,83600,-5942.9501953125
1789291354.0387118,83800,-5937.5
1789291365.1532483,83880,-5934.7998046875
1789291446.084313,84480,-5933.18017578125
1789291467.7365797,84640,-5938.27978515625
1789291505.769328,84920,-5944.8701171875
1789291609.3954818,85680,-5941.64013671875
1789291625.101999,85800,-5938.25
1789291630.4207733,85840,-5937.97021484375
1789291652.5076177,86000,-5947.4599609375
1789291663.5127387,86080,-5945.6298828125
1789291690.5182407,86280,-5941.25
1789291739.9343233,86640,-5946.0498046875
1789291761.5470834,86800,-5947.18017578125
1789291772.1929348,86880,-5944.1201171875
1789291782.897004,86960,-5941.81982421875
1789291804.8385093,87120,-5937.490234375
1789291858.896307,87520,-5934.919921875
1789291869.696099,87600,-5934.080078125
1789291880.3643167,87680,-5929.509765625
1789291885.527845,87720,-5931.2900390625
1789291907.3155367,87880,-5937.43017578125
1789291923.7621286,88000,-5934.47021484375
1789291967.3089032,88320,-5937.990234375
1789291988.5232775,88480,-5934.39990234375
1789292062.9300895,89040,-5924.60009765625
1789292084.626649,89200,-5921.06005859375
1789292095.6422746,89280,-5917.06982421875
1789292123.0457513,89480,-5922.0400390625
1789292128.353632,89520,-5923.47998046875
1789292138.9195693,89600,-5924.1201171875
1789292155.0639176,89720,-5919.759765625
1789292165.8130524,89800,-5923.60009765625
1789292176.679271,89880,-5918.10009765625
1789292182.2049782,89920,-5916.72021484375
1789292219.8325663,90200,-5914.06982421875
1789292235.967951,90320,-5916.080078125
1789292263.287054,90520,-5914.27978515625
1789292366.9907067,91280,-5908.5400390625
1789292421.1426878,91680,-5924.06982421875
1789292453.763764,91920,-5916.4599609375
1789292486.248047,92160,-5915.490234375
1789292507.6932657,92320,-5916.31982421875
1789292512.9598668,92360,-5916.33984375
1789292572.6137292,92800,-5924.89990234375
1789292578.1306908,92840,-5925.7900390625
1789292589.1243596,92920,-5925.06982421875
1789292660.109359,93440,-5924.830078125
1789292714.6536517,93840,-5926.9599609375
1789292764.8973866,94200,-5935.60009765625
1789292858.2914314,94880,-5945.080078125
1789292956.329236,95600,-5944.06982421875
1789292961.8075945,95640,-5943.7900390625
1789292972.8993495,95720,-5941.02978515625
1789293016.4524622,96040,-5945.3798828125
1789293027.3231483,96120,-5948.7001953125
1789293049.5597396,96280,-5951.60986328125
