Wall time,Step,Value
1789286411.223139,44000,-5909.02978515625
1789286433.9572885,44160,-5908.5400390625
1789286439.6184742,44200,-5905.89013671875
1789286496.5121083,44600,-5901.72998046875
1789286525.2511406,44800,-5892.5
1789286604.9811358,45360,-5902.330078125
1789286731.9455903,46240,-5911.14013671875
1789286737.587288,46280,-5909.16015625
1789286760.7315817,46440,-5909.35986328125
1789286766.516437,46480,-5904.56005859375
1789286772.2504082,46520,-5907.5400390625
1789286874.3660038,47240,-5908.4501953125
1789286943.316687,47720,-5909.240234375
1789286949.192825,47760,-5909.18017578125
1789286983.0375438,48000,-5895.3701171875
1789286994.2911835,48080,-5898.91015625
1789287022.2513254,48280,-5893.8701171875
1789287170.0619776,49320,-5891.1201171875
1789287181.6246078,49400,-5894.89013671875
1789287238.6798027,49800,-5887.91015625
1789287301.9948876,50240,-5891.509765625
1789287319.4874892,50360,-5894.27001953125
1789287336.8062358,50480,-5897.509765625
1789287451.431101,51280,-5900.10009765625
1789287485.6926944,51520,-5899.81982421875
1789287526.4384189,51800,-5895.35009765625
1789287560.0218477,52040,-5903.16015625
1789287617.1541324,52440,-5908.43017578125
1789287651.4164982,52680,-5907.52001953125
1789287668.1890244,52800,-5907.0
1789287714.1244771,53120,-5909.91015625
1789287730.6050718,53240,-5905.919921875
1789287748.0396414,53360,-5901.02001953125
1789287765.2707598,53480,-5894.52001953125
1789287770.8754163,53520,-5895.169921875
1789287873.7553747,54240,-5886.2001953125
1789287959.9480407,54840,-5887.47021484375
1789288045.2479563,55440,-5881.27978515625
1789288062.4981527,55560,-5877.85009765625
1789288068.136643,55600,-5880.33984375
1789288079.544591,55680,-5883.0498046875
1789288085.3196406,55720,-5881.27978515625
1789288216.6830487,56600,-5878.27001953125
1789288247.6208286,56800,-5885.3701171875
1789288266.336616,56920,-5890.39013671875
1789288290.015005,57080,-5887.85986328125
1789288302.2282875,57160,-5884.43017578125
1789288326.581116,57320,-5888.580078125
1789288350.5691187,57480,-5886.419921875
1789288375.1075404,57640,-5887.9501953125
1789288527.1841621,58640,-5885.0400390625
1789288533.397697,58680,-5883.97021484375
1789288601.439669,59120,-5891.81005859375
1789288650.484517,59440,-5893.8798828125
1789288656.1956584,59480,-5890.60986328125
1789288673.8760548,59600,-5898.60986328125
1789288685.631263,59680,-5899.3701171875
1789288746.1838813,60080,-5909.10009765625
1789288786.5643234,60360,-5905.02978515625
1789288872.4905527,60960,-5899.580078125
1789288878.183615,61000,-5895.77978515625
1789288895.9993184,61120,-5902.83984375
1789289038.5571911,62080,-5904.009765625
1789289044.0093675,62120,-5902.89013671875
1789289055.820842,62200,-5906.169921875
1789289136.419386,62760,-5905.9599609375
1789289141.9769928,62800,-5904.6201171875
1789289193.5937676,63160,-5901.509765625
1789289227.6135378,63400,-5899.77001953125
1789289250.5182557,63560,-5897.97021484375
1789289302.111009,63920,-5889.31982421875
1789289342.0276065,64200,-5890.2900390625
1789289347.9704561,64240,-5890.8701171875
1789289376.618773,64440,-5889.009765625
1789289421.9794858,64760,-5890.759765625
1789289473.8562999,65120,-5888.919921875
1789289502.8614395,65320,-5886.9501953125
1789289531.9095745,65520,-5892.7001953125
1789289548.781308,65640,-5889.77978515625
1789289577.4026315,65840,-5883.330078125
1789289594.7219615,65960,-5879.0400390625
1789289617.8042188,66120,-5879.64990234375
1789289663.4606483,66440,-5888.14013671875
1789289708.9986935,66760,-5886.9501953125
